listing_id,review_polarity
20588580,0.86575
7325644,0.8657222222222223
37207474,0.8656818181818182
18097383,0.8656466666666667
18465618,0.8656400000000002
27229269,0.8656333333333334
21379854,0.8656333333333333
41179286,0.8656
28110595,0.8655444444444444
12022696,0.865525
12980825,0.8655124999999999
43890891,0.8655
26315960,0.8654904761904765
985498,0.8654756302521008
43715777,0.8654583333333332
27877707,0.8654
31210490,0.8653854166666668
27289776,0.8652478873239435
34396686,0.86524
40677179,0.8651249999999999
19071480,0.8650535714285713
7113351,0.8650450381679385
820177,0.8650285714285714
14871622,0.8650274509803926
36356722,0.8649874999999998
9129567,0.864938235294118
48045548,0.8649
7084397,0.8648733333333334
36074510,0.8648671428571431
23527837,0.8648666666666666
5805942,0.8648272727272723
25474945,0.864788888888889
15698833,0.8647653061224494
3802485,0.8647181818181818
30818647,0.8647
40824488,0.8646749999999999
18797111,0.8646243589743587
224775,0.8645692307692308
46048017,0.8645499999999999
16530629,0.8645148148148145
40109754,0.8645
15917764,0.8644521367521363
25140211,0.8644357142857141
15958129,0.8644074074074074
11842507,0.8643888888888889
45867525,0.8643666666666667
6900656,0.8643422222222221
47047917,0.8643000000000001
4503824,0.8642863636363636
12713919,0.8642851851851847
29303614,0.8642666666666666
9865134,0.8642387096774193
14825340,0.8642117647058825
7920341,0.8641999999999999
20787319,0.864185185185185
12606939,0.8641754716981132
33497120,0.86415
4215778,0.8641
3852422,0.8640878787878788
24450728,0.8640555555555555
45374830,0.86405
3005200,0.86405
18024165,0.8640266666666668
14103157,0.8640112676056335
4145383,0.863991176470588
31267035,0.8639699999999995
37802418,0.86395
41230025,0.8639263157894737
1822789,0.86391
28181919,0.8638720000000001
35683314,0.8637333333333334
43207562,0.8637
13538499,0.86366
14265792,0.86355
19931188,0.863502564102564
15268117,0.8634999999999999
18713330,0.8634000000000001
8276243,0.8633871794871797
38429800,0.8633700000000001
45426051,0.8633500000000001
28318285,0.8633500000000001
449650,0.8632400000000001
96336,0.8632211382113815
16180756,0.8632
45636411,0.8631977777777777
9294851,0.8631714285714286
7207033,0.863159090909091
19715503,0.8631317757009342
22063082,0.8630800000000001
28101659,0.8630600000000002
19891685,0.8630355555555554
20901846,0.8630333333333334
21149182,0.8629416666666662
28388643,0.8629374999999999
3636663,0.8629200000000001
39488298,0.8629083333333334
4137747,0.8628857142857146
20942857,0.8628631578947369
6868389,0.8628479166666666
35261744,0.8628300000000001
40474444,0.8627800000000001
4949401,0.8627227272727271
11147303,0.8627076923076922
8173186,0.8626968749999999
25427184,0.8626533333333335
20173105,0.8626133333333333
20902760,0.8626
7948423,0.8625428571428573
26236700,0.8625320000000002
11787722,0.8625250000000001
46965345,0.8625
34413092,0.8625
18095129,0.8624909090909092
32931899,0.8624753424657531
41711600,0.8624
26842154,0.8623967741935483
3197148,0.86235
28411992,0.8623279999999999
1813948,0.862285
1144283,0.8622625
11322792,0.8622132653061225
45254794,0.8622
1673003,0.8621904761904763
40453525,0.8621874999999999
8547080,0.8621428571428572
39413826,0.8621400000000001
33267228,0.8621250000000001
13682064,0.862118181818182
15565606,0.862065625
19894520,0.8620333333333333
6277844,0.862004
18039432,0.861975
38576616,0.8619666666666667
33904236,0.861925
19263966,0.8619148148148149
45261190,0.8619
6832491,0.861878846153846
20640178,0.8618636363636362
46994103,0.8618
38264204,0.8616588235294117
36110830,0.8616053571428574
1462084,0.86154074074074
11391372,0.8615
48046526,0.8615
35545955,0.8614714285714286
22233316,0.8614536585365854
3467582,0.8614272727272727
35657908,0.8614199999999999
41282082,0.8613909090909092
25516516,0.8613677419354838
30927443,0.861358823529412
43612453,0.8613
41711189,0.8613
17141329,0.8612185714285712
16976254,0.8611595238095239
7750267,0.861153846153846
17362532,0.8611456140350879
18523342,0.8611309523809523
37839508,0.861125
17916218,0.8611176470588234
33139843,0.8610529411764707
14633216,0.8610442622950819
37712923,0.8610294117647059
25556410,0.861
47425131,0.861
26442366,0.8609913043478262
20816133,0.86095
34156591,0.860935294117647
29583770,0.8609333333333334
20592281,0.8609
47375437,0.8608666666666668
26561518,0.8608
18568458,0.8606400000000001
28895600,0.8606028571428571
26166990,0.8606
47029752,0.8605
13161731,0.860475
36735763,0.860475
22370379,0.8604499999999999
24371282,0.8603545454545457
42814654,0.8603000000000001
46223975,0.8603000000000001
18038670,0.8603
14595085,0.8602599999999999
28336797,0.8602246575342467
12927213,0.8602214285714286
42913880,0.8602
28737470,0.8601785714285713
13875449,0.8601194444444447
40725319,0.8600999999999999
8578715,0.8600820143884894
15742718,0.86008
36590623,0.8600500000000001
45752333,0.86005
32549328,0.8600333333333334
32168062,0.86
16382985,0.8599474576271188
25099050,0.8599015624999996
38025608,0.8598785714285715
13486027,0.8598685483870968
24649831,0.85985
6504852,0.8597918660287082
33526205,0.859725
43395950,0.85972
44370717,0.8596999999999999
33773750,0.8596774193548388
23595313,0.8596
1578070,0.8595882352941177
37993653,0.85955
44543758,0.859475
13017854,0.8594458333333335
18356130,0.8594377777777776
43898545,0.8594153846153845
19722342,0.8593999999999999
44230584,0.8593833333333333
16986849,0.8593791666666664
8290051,0.8593214285714286
26123310,0.8593
9575642,0.859261111111111
19681841,0.8592125
20665369,0.8592049999999997
14966864,0.8592000000000001
46523457,0.8592
19765349,0.8591
44417570,0.8591
6171161,0.8591
20540566,0.8591
36796334,0.8590833333333333
31069699,0.8590749999999999
34833180,0.85906
3438572,0.8590571428571423
12832568,0.8590440000000001
44321090,0.8590047619047619
4663579,0.859
16922815,0.8589946428571427
45009749,0.8589249999999999
29159829,0.85885
9955707,0.85884
32842154,0.8588359374999998
3241344,0.8588229166666669
44915184,0.8588
34284345,0.8587113636363634
16387194,0.858705769230769
14713151,0.8586521739130434
4978293,0.8586374999999999
43872084,0.8586285714285714
7965463,0.8586141935483872
12640882,0.8586
1564999,0.8585814814814812
10205625,0.8585806250000003
20603637,0.8585799999999999
28180105,0.8585200000000001
15165467,0.8584985507246379
34146401,0.8584812499999999
13372854,0.858474358974359
3940044,0.8584539682539682
20997412,0.85845
31861066,0.8584296296296299
25980975,0.8584188679245284
27563980,0.8584109890109887
41308803,0.8584
674193,0.8583833333333328
39992675,0.8583500000000001
41597820,0.8583272727272727
5003079,0.8583184210526317
43336057,0.8583000000000002
12523798,0.8582096153846154
32836943,0.85815
33239735,0.8580585365853658
3364609,0.8579447761194028
6571733,0.8578913793103449
27331586,0.8578749999999999
22900899,0.8578411764705882
16560977,0.85775
14106058,0.857746875
22483955,0.857715384615384
40615663,0.8577
25075707,0.857675
24574334,0.8576670886075948
4698520,0.8576542857142859
47075688,0.8575999999999999
15725175,0.8575570512820511
31964798,0.8575416666666666
248941,0.8575285714285713
32417969,0.8574222222222221
29189174,0.8573999999999999
14812955,0.8573785714285715
41526825,0.8573500000000001
45533089,0.8573
31147005,0.8572888888888889
20458367,0.8572607594936708
16255623,0.8572500000000001
18796338,0.8572299999999999
3193902,0.8571500000000002
23109591,0.8571272727272727
4430221,0.8571272727272722
23856083,0.8571
21245451,0.8571
149420,0.8570805555555554
29792923,0.8570698113207542
17588194,0.8570238461538457
6757590,0.8570071428571431
36080808,0.8569857142857142
39654176,0.856975
312035,0.8569208333333331
42832927,0.8569
27807353,0.856895238095238
32779613,0.8568656249999999
15874283,0.8567922077922078
30745932,0.8567555555555555
45345320,0.8566999999999999
40170599,0.8566951219512194
37016543,0.8566866666666668
43460948,0.85655
21748655,0.8565105263157895
17422944,0.8565
36111629,0.8564974999999997
40204854,0.8564666666666666
31135943,0.8564200000000002
18161463,0.8564123188405794
16481740,0.8563673469387755
1472489,0.8563431034482761
4779349,0.856334615384615
6487463,0.8563166666666668
2843818,0.8562534188034191
20695972,0.8562375000000001
23231795,0.8561816326530612
42517632,0.8560909090909092
18221674,0.8560566666666668
1242683,0.8560499999999999
40031415,0.8560299999999998
18979333,0.8560142857142858
22864714,0.8559599999999999
21097739,0.8559354700854707
25168477,0.8559239583333335
20473997,0.8558390909090905
1646214,0.8558226190476192
13740027,0.8557692307692307
12567333,0.8557272727272728
8357937,0.8556870370370369
32976222,0.8556826446280993
39434349,0.8556344827586208
20694366,0.8556209876543212
3614496,0.8556191780821915
32820457,0.8556
6353861,0.8555
22635879,0.8555
32988361,0.8554828571428571
22387859,0.855444375
44443684,0.855425
35879019,0.8554249999999999
13666139,0.8554249999999999
41208829,0.8554249999999999
46595823,0.8554099999999998
9608331,0.8554040540540541
3272141,0.8553955056179773
38875885,0.8553945945945947
26529369,0.8553499999999999
33097559,0.855341304347826
7184034,0.8553305555555554
45219947,0.8553
12962858,0.8553
32180403,0.8552416666666666
34839736,0.8552333333333334
28959048,0.8551925373134326
27388289,0.8551
13282631,0.8550666666666666
21894961,0.8550500000000001
42760363,0.85501
43912812,0.855
3095467,0.855
17447762,0.85498
33341737,0.8549714285714283
14202538,0.8549444444444444
10202793,0.8549363636363636
209226,0.854927027027027
13911074,0.8548952380952379
21365182,0.8548333333333332
17155270,0.8548212121212122
21233087,0.8548123809523805
14915775,0.8548083333333332
30736460,0.8548
20983900,0.8547939393939392
43081684,0.8547500000000001
43727934,0.85475
43269187,0.85475
27365218,0.8547166666666666
7093626,0.8547
41504286,0.8547
7108538,0.8544833333333334
728817,0.8544444444444445
22542565,0.8544333333333333
31490902,0.854427659574468
20712411,0.8543523809523805
40353772,0.8543
13789538,0.8542999999999998
12468378,0.8542903225806446
5251808,0.8542818181818184
8105935,0.854277094972067
13605471,0.8542074712643677
14239170,0.8541826086956523
39751540,0.85416
20789112,0.85412
1570103,0.8541076923076919
3290328,0.8540892857142856
11167367,0.8540628571428566
26183203,0.8540514705882354
822085,0.854042857142857
6472797,0.8539500000000001
46263373,0.85395
314934,0.8539043478260872
39928450,0.8539000000000001
40674758,0.8538818181818182
12764486,0.8538666666666667
19357728,0.8538495327102803
43728079,0.8538333333333332
27162299,0.853819298245614
20491404,0.8537739130434783
26499426,0.8537363636363637
27607446,0.8537166666666667
19101805,0.8536872340425533
6628792,0.8536790476190474
15970302,0.8536713286713292
25834760,0.8536
17748617,0.8535944055944056
2319682,0.8535538095238103
3860565,0.8535394736842106
32313066,0.853275
7610557,0.853274380165289
35764724,0.8532571428571429
15147617,0.8532333333333335
21063566,0.8531967741935483
43429006,0.8531749999999999
6900207,0.8531636363636366
22927509,0.8531333333333334
41535993,0.85312
34628953,0.8530688888888887
22402829,0.8530571428571428
16359399,0.8530553571428573
20034393,0.8530157894736842
10958345,0.8530142857142857
19655172,0.85297
18835542,0.8529499999999999
39864589,0.8529249999999999
33285762,0.8529
22902920,0.8528625
46177706,0.8527666666666666
41092081,0.8526888888888888
40530603,0.85265
3950705,0.8526410569105695
14596380,0.8526184615384611
19968186,0.8526146341463415
30587545,0.8525999999999999
26569660,0.8525631578947368
19984212,0.8525434782608692
2593164,0.8525315789473684
13752147,0.8524833333333331
10140286,0.8524444444444446
32837348,0.8524372093023255
21515854,0.852435
27976856,0.8523111111111111
23496140,0.8523000000000001
14153652,0.8522873239436616
6064716,0.8522607843137254
17653899,0.8522576086956518
1254468,0.8521964285714285
14585973,0.8521579439252338
41424134,0.8521000000000001
23277408,0.8520707317073168
39247899,0.8520652173913043
196584,0.8520631578947369
2459983,0.852025806451613
32046499,0.8520052631578948
7564933,0.8519666666666668
16860374,0.851945769230769
6097682,0.8519399999999999
42711635,0.8519333333333332
33397436,0.8519095238095235
4762850,0.8519040000000001
4017360,0.8519037735849057
37912833,0.8519
45720960,0.8519
37907640,0.8519
35484398,0.8519
40896987,0.8519
27171233,0.8519
48045357,0.8519
38047506,0.8519
45314351,0.8519
41295124,0.8518709677419353
33968019,0.8518500000000001
23697190,0.85180625
21850897,0.8518
47009400,0.8518
6951577,0.8517885714285715
7161086,0.8516900000000001
46314758,0.85165
21234803,0.8516461538461537
35248854,0.85162
24031247,0.8516166666666667
42607231,0.8516
46752030,0.8516
36565500,0.8516
37630870,0.8516
21996801,0.8516
29072375,0.8515916666666667
28129820,0.8515666666666667
34602855,0.8514894117647055
37846040,0.8514761904761906
6226722,0.8514641025641027
37917201,0.8514086956521737
42092232,0.8514083333333332
40911393,0.8514
23626290,0.8513466666666666
19743223,0.8513333333333333
16757971,0.851332142857143
16853376,0.8513270833333331
27030294,0.8513250000000001
1037034,0.8512568965517242
41462519,0.85124
2436090,0.8512249999999999
36305526,0.8512145833333332
11004627,0.8510085714285716
1066718,0.8510077419354843
15148236,0.8509960000000001
1179469,0.8509352941176467
6748289,0.8509141304347828
16767977,0.8509050000000002
11240553,0.8509032786885247
40453879,0.8509
3497790,0.8508727272727273
6195276,0.8508500000000001
732562,0.8508171779141112
13507324,0.8507652173913044
14609434,0.8507357142857144
17940579,0.8507
38026736,0.8507
10002736,0.8506666666666667
7368673,0.8506
44248869,0.8505749999999999
31499327,0.8505740000000002
1554581,0.8505724137931034
37660860,0.8505692307692306
31963337,0.8505603773584908
39588723,0.8505360000000001
41353183,0.8505285714285716
29772557,0.8505227272727273
29680040,0.8505
24336718,0.8504068965517242
31295216,0.8504058823529412
41768546,0.8503666666666666
24736173,0.8503583333333334
35181518,0.8503425531914897
14118576,0.8503363636363634
31718293,0.8503333333333334
34016062,0.8501875000000001
36695437,0.8501666666666666
14330267,0.8500557591623036
17209108,0.849997701149425
13169917,0.849990977443609
16204975,0.8499233333333335
17702093,0.8498916666666665
2684516,0.849744
7126527,0.8497315789473683
34203219,0.8497
31264465,0.8496654545454547
40007968,0.8496500000000001
15855954,0.849645945945946
36353277,0.8495687500000001
17775946,0.8495672413793104
13145719,0.8494563291139244
47499689,0.8494222222222222
43468626,0.8494
21605941,0.8493999999999997
11653577,0.8493696721311472
4195081,0.8493687500000003
34258738,0.8493500000000002
42809691,0.84935
40657815,0.84935
22863011,0.8493
16535246,0.8492923076923075
22552298,0.8492892857142859
18579525,0.8492153846153848
21823910,0.8491833333333335
20597901,0.8491500000000001
4497919,0.849125
27398825,0.8491124999999999
18505194,0.8490866666666667
25843793,0.8489972222222222
20821471,0.8489764705882353
12989880,0.8489521739130437
12962135,0.84892
14332600,0.8488965517241381
28255238,0.8488797101449274
36765048,0.8488735849056606
20450331,0.8488535714285713
39632463,0.8488222222222223
45622884,0.8488000000000001
6957784,0.8487949494949495
24077019,0.8487285714285714
14618091,0.8487000000000001
3282519,0.8486789473684206
44505284,0.8486684210526316
40729677,0.8486499999999999
40041158,0.8486428571428571
4676121,0.8486222222222222
39053415,0.848611111111111
15678431,0.8485666666666667
19789849,0.8485342105263157
35069634,0.848464705882353
36599883,0.8483463414634141
45201105,0.8483437499999998
14118230,0.8483427272727272
16290178,0.84834
892352,0.8483142259414231
38064313,0.8482799999999999
45034067,0.8482624999999999
34479798,0.8482500000000001
45938067,0.8482333333333333
43461912,0.8482
16132768,0.8481576923076923
39675343,0.8481523809523809
22043405,0.84815
39088024,0.8481374999999999
46118044,0.8481333333333333
7857228,0.8481319587628863
4257548,0.8481173913043477
25288923,0.8481170212765956
46212428,0.8481
40414823,0.8481
29945656,0.8481
44390846,0.8481
42830111,0.8481
46104376,0.8481
45103420,0.8481
39947477,0.8481
31760051,0.8480499999999999
30109087,0.8480333333333334
30848712,0.848025
16830916,0.8479846153846151
39254800,0.8479
43302890,0.8479
44515108,0.8478083333333334
9575139,0.84775
17727178,0.84775
27599491,0.8476925925925927
17510035,0.8476875000000001
33340297,0.8476250000000001
42013442,0.8476166666666666
37566318,0.84758
44392680,0.8475578947368421
35771330,0.8474723076923079
21229602,0.8474641025641025
16901265,0.847376646706587
31955339,0.8473666666666667
19449518,0.84735
34418527,0.8472736842105264
27568447,0.8472593749999999
34778766,0.8472416666666667
29631679,0.8472300000000003
20035472,0.847225
25066463,0.8472052631578945
29277482,0.8471954545454544
17206343,0.8471705882352943
43206459,0.8471333333333333
30930645,0.8471111111111111
17977434,0.8470999999999996
20933650,0.8470981818181816
42349628,0.8470500000000001
11861906,0.8470081632653063
35008943,0.8469927272727273
37967222,0.84698
40951253,0.8469666666666668
32499629,0.8469300000000001
36841935,0.846925
2272479,0.8469200000000001
40162527,0.84691
44626480,0.8468666666666667
7226058,0.8468368421052637
38289667,0.8468333333333333
30244600,0.8468249999999999
26084660,0.8468230769230771
7390155,0.8467499999999999
13448709,0.846742857142857
39993129,0.846725
38234574,0.8467142857142856
38166013,0.8466999999999999
4775138,0.8466818181818181
19682162,0.8466387096774194
4507958,0.8466363636363635
13083421,0.8466289473684216
4216121,0.84655
18344391,0.8465443396226414
24675660,0.8465361702127655
19661810,0.8465323529411762
2531934,0.84645
22513037,0.8464395833333332
39420739,0.8464333333333333
22162319,0.8464
40720502,0.8464
47997999,0.8464
12742291,0.8463594594594592
23945122,0.8463071428571427
44588910,0.84625
40033972,0.8461625
19359743,0.8461437500000001
8334185,0.8460913043478263
29402719,0.846075
20090290,0.8459375
37793772,0.8459374999999999
19746375,0.8459333333333333
8309118,0.8459
9090507,0.8458538461538462
18122476,0.8458166666666666
36754322,0.845796296296296
33747916,0.8457962264150943
30952695,0.8457944444444443
39058638,0.8457806451612901
37053268,0.8457124999999999
31256914,0.8456333333333333
22906632,0.8456181818181819
8521909,0.8456076923076924
6571913,0.845538888888889
29338866,0.8455027397260274
28130345,0.8454782608695651
9496400,0.845475
35914727,0.8454250000000001
34536328,0.8453933333333332
25250805,0.8453756756756756
38596569,0.8453636363636363
12454490,0.8453107142857144
3676489,0.8452666666666667
47372213,0.8452272727272727
1365638,0.8451878787878786
17795313,0.8451750000000001
10526539,0.8450653846153846
27327623,0.8450258928571429
33296977,0.84500707070707
41743374,0.8449571428571429
16756968,0.8449285714285717
25910008,0.8449125
42145172,0.8447555555555555
9072036,0.8447425000000001
13605154,0.8447389961389967
45102734,0.8447212765957446
4105472,0.8447000000000001
19181742,0.8446500000000001
45470728,0.8446400000000001
13634984,0.8445993750000002
13334249,0.844581147540983
37947458,0.8445484848484849
15788414,0.8445115384615385
37713919,0.8444
21078805,0.844278947368421
6085693,0.8442517857142854
38121443,0.8442300000000001
18471014,0.8442202898550724
20588837,0.8442000000000001
42761655,0.8442
37328182,0.8442
42763656,0.8442
34174879,0.8442
47819868,0.8442
18757357,0.8441542372881355
42677320,0.8441000000000001
35234324,0.8440958333333336
43577270,0.84406
19711324,0.84405
30272742,0.844
2257124,0.8439409836065573
32550840,0.8439144736842106
14052026,0.8439
14564854,0.843878125
33192636,0.8437666666666666
466650,0.8437081967213113
9866197,0.84364
12384157,0.8436181818181816
38949953,0.8436055555555555
6131812,0.8435884615384613
6908708,0.8435735849056601
31211016,0.8435577777777777
9578739,0.8434447154471546
28489106,0.8433941176470588
10412695,0.8433478494623657
31044630,0.843319230769231
25728098,0.8432959999999996
40122455,0.8432599999999999
1844121,0.8432335766423354
37714994,0.8431888888888888
26064773,0.8431666666666667
12232822,0.8431285714285714
5642672,0.8431206896551725
42692038,0.8431046511627908
26084868,0.843102380952381
42788265,0.8430999999999998
8236676,0.84307
950053,0.8429900000000001
30086385,0.8429857142857143
38922294,0.84297
14803375,0.8429124999999998
27647117,0.8428666666666667
29597313,0.8428222222222224
22856879,0.842813274336283
42560908,0.8427625000000001
12032855,0.8427428571428572
25840342,0.8427136363636362
20293233,0.8427000000000001
8355488,0.8426996575342461
24947265,0.8426130434782609
42137319,0.8426125
27367763,0.8425808080808076
35064338,0.8425374999999999
3528547,0.8425364406779663
44514031,0.8425142857142858
42717903,0.8425111111111111
23123718,0.8425074999999997
462366,0.8424999999999999
702286,0.8424470588235295
42003823,0.8423833333333333
36795809,0.8423735849056605
42450390,0.84235
12249182,0.8422583333333334
24204980,0.8422
4616263,0.842195
3032302,0.8421500000000001
3877705,0.8421102639296193
17986457,0.8420727272727273
39296817,0.8420600000000001
37915671,0.84205
9132704,0.84205
45043329,0.8420124999999999
15051450,0.8420115384615383
38243019,0.842
39129197,0.8419774999999998
23880533,0.8419294117647058
13417473,0.8419250000000001
1209935,0.8419222222222221
29508704,0.8418999999999999
20599832,0.8418684210526315
10266141,0.8417916666666666
15989071,0.8417888888888889
45563236,0.8417600000000001
35510845,0.8416625
24500072,0.8416222222222223
45753934,0.8416000000000001
5018084,0.8415875
42673693,0.8415048192771085
14738586,0.8414431372549018
28955713,0.8414285714285715
34340932,0.84142
13274931,0.8414162162162163
23791554,0.8413923076923079
36225813,0.8413599999999998
40943702,0.84125
36278917,0.8411833333333331
3869807,0.841134042553191
37185001,0.841075
27551340,0.8410687500000001
34641685,0.841057142857143
45542983,0.8410500000000001
27578429,0.84105
19219556,0.841
10822225,0.8409151515151517
14552494,0.8408970588235297
44302765,0.8408666666666665
4575879,0.840864705882353
113175,0.840857894736842
7809205,0.8408148148148146
32185102,0.8407768518518516
32040208,0.8407500000000001
19933681,0.8406905263157893
38297148,0.8406549999999998
5695072,0.8406361111111109
42004799,0.8406285714285715
27373715,0.8406203389830508
15301956,0.84055
45685045,0.84052
40405283,0.8405187500000001
39773870,0.8404739130434785
18042860,0.8404666666666668
14127357,0.8404461538461538
7053116,0.8403499999999999
44555016,0.8402833333333334
10853135,0.8402600000000001
19567196,0.8402411764705883
14467976,0.8402199999999999
24478784,0.8402105263157893
33687535,0.8402
42161702,0.8402
40068274,0.8402
41031498,0.8402
46448740,0.8402
39395616,0.8402
6278049,0.8401541176470589
34859368,0.8401533333333333
30851224,0.8401124999999998
42717003,0.8400666666666666
38158483,0.8400624999999999
12889752,0.8400599999999999
2811516,0.8400380952380951
13980529,0.8400285714285715
24122140,0.8400000000000001
22705913,0.8399662650602409
5029231,0.8399636363636364
19874558,0.839955
41962580,0.83995
24223824,0.8399149999999995
40697715,0.8399
43268478,0.8399
26840239,0.8398608695652171
24446593,0.8398556701030921
17794168,0.839844827586207
29035455,0.839825
5095603,0.839825
40009968,0.8398
36033211,0.8398
46357455,0.8397600000000001
18199620,0.8397555555555555
10141898,0.8397188679245281
34646791,0.8397155555555549
11238363,0.8396777777777777
32271633,0.8396759999999999
3229169,0.8396430555555554
45223412,0.8396222222222223
14255229,0.8396
29765110,0.83948
19977818,0.8394707547169813
26488334,0.8394666666666666
21713217,0.8394133333333335
29991804,0.839375
44181746,0.839375
1886850,0.8393732876712322
24714129,0.8393666666666668
39831510,0.839362962962963
34423315,0.8393411764705881
11678924,0.8393285714285715
34370509,0.8391965517241381
3029381,0.839179487179487
29240508,0.8390970588235293
22505005,0.8390708333333334
19574238,0.8390534883720933
43615402,0.8390285714285716
41793454,0.839
45807496,0.839
38770082,0.8389918032786885
46054125,0.8389714285714286
7933723,0.8389250000000001
47004211,0.8388666666666668
27085056,0.8387478260869565
192335,0.8387181818181816
1459100,0.8387064327485382
14126008,0.8386916666666667
6762343,0.8386916666666666
8465799,0.838682142857143
46951303,0.8386666666666667
8016701,0.8386364779874219
15081835,0.8386360360360358
6453150,0.8386316666666663
20997492,0.8385919075144508
35764759,0.8385907692307695
27762977,0.8385841269841268
14319900,0.8385497461928936
4208608,0.838475
789266,0.838436231884058
5681246,0.8384254742547428
6513545,0.83841978021978
32610914,0.8384148148148145
19311538,0.8384111111111113
42659440,0.838375
30641259,0.8383659999999996
11096725,0.8383636363636365
28369220,0.8383632653061224
25783353,0.8382416666666667
2969462,0.838235714285714
43431828,0.8382333333333333
46038231,0.8382133333333334
3167771,0.8382033333333331
2774695,0.8381848484848485
40705490,0.8381700000000001
12763570,0.8381387096774193
7330089,0.8381270270270271
19565789,0.8380924050632917
38652121,0.8380879999999999
38318376,0.8380756097560974
27640141,0.8380692307692309
42179052,0.8379875
33037666,0.8379431578947362
34929342,0.837896
46772491,0.8378749999999999
44686038,0.8378666666666668
34621593,0.8377474999999999
13879930,0.8377148584905661
19942412,0.8376466666666665
40677440,0.8376333333333333
22031415,0.8375
42776305,0.8374999999999999
14488992,0.8374707692307695
33713818,0.83747
21962917,0.8374592233009706
19843193,0.83745
25412215,0.8374499999999999
35417696,0.8374
34432696,0.8373812500000001
4058460,0.8373527210884358
23773385,0.8373285714285714
122492,0.8373120000000001
21014010,0.8371857142857142
33901876,0.8371500000000001
41230534,0.8371500000000001
16235236,0.8371433566433566
21215838,0.8370747747747744
24084277,0.8370574074074069
33252397,0.8370518324607338
10822840,0.837
39343787,0.837
1477940,0.8369682926829268
25680116,0.836946153846154
20435814,0.8368782608695647
19804418,0.8368649999999999
3717620,0.836853703703703
6092208,0.8367822222222225
790887,0.8366792592592597
7390728,0.8366569131832793
37593536,0.8366250000000002
19156653,0.836624
35610480,0.8366199999999999
8536724,0.8365653179190754
43237341,0.8365529411764705
11868891,0.8365333333333332
18979210,0.8365200000000002
23324168,0.8365086419753092
3425643,0.8365000000000001
23993391,0.8364499999999994
44865779,0.8364222222222222
45265696,0.8363714285714287
33751207,0.8363656716417907
14193275,0.8363275862068967
29383433,0.8363166666666668
43964,0.8362709677419355
45352961,0.8362562500000001
19859592,0.8361822222222218
43485497,0.8361777777777778
573892,0.8361695121951218
42059773,0.8360714285714286
4757091,0.8360615384615386
26992781,0.8360500000000001
37013927,0.8360000000000001
39771446,0.836
43451479,0.836
43095939,0.836
45423402,0.836
36981747,0.836
45544603,0.836
47134893,0.836
27461189,0.836
44119168,0.836
6794357,0.8359681818181821
20998685,0.8359522123893803
15512181,0.8358888888888888
26338309,0.8358540983606558
12208482,0.8358529411764702
18449892,0.8358399999999999
23694544,0.8358153846153845
6834725,0.8357913043478262
31122427,0.8357874999999996
19555561,0.8357873417721519
29660304,0.8357433333333331
5942991,0.8357277777777778
41270033,0.8356666666666667
21161764,0.8356244897959185
37566561,0.835619718309859
30594050,0.8355627450980391
26667489,0.8355539062499994
40824842,0.83555
15008251,0.83552
27725239,0.8355
65238,0.8354926470588233
44956441,0.8354874999999999
43461876,0.835475
17971401,0.8354448412698412
27107108,0.8354363636363636
20432243,0.8354
39437692,0.8353999999999999
34124866,0.835388888888889
20236051,0.8353714285714284
14281702,0.8353615384615384
9231962,0.8353454545454546
2164586,0.8353125
5868688,0.8352791666666666
31882289,0.8352666666666666
12246555,0.8352416666666667
3992907,0.835224827586207
42904946,0.835205
11590591,0.8351966101694912
26318556,0.8351500000000001
24269230,0.8351277777777779
20980306,0.8350959999999997
24289436,0.8350266666666667
36319723,0.8350125
26966826,0.834975
2164945,0.8349399999999999
35286481,0.8349
3859494,0.8348937888198757
10687190,0.8348864406779659
11686047,0.8348800000000001
341933,0.8348251798561149
1456369,0.8348
37175718,0.8346666666666667
44324651,0.8346600000000001
30207968,0.8346199999999999
42654095,0.8346
37358525,0.8346
43576723,0.83452
6737968,0.8344789719626176
35714119,0.8344400000000001
14298268,0.8344249999999996
21883879,0.8344
990322,0.83434
18293577,0.8343281250000001
17498582,0.8342666666666667
921746,0.83421
15272252,0.8342099999999998
18070830,0.8342050847457627
42063205,0.8342
30998366,0.8341384615384615
44236284,0.8341000000000001
39894896,0.8341
29607703,0.8340848484848483
17367704,0.8340240000000003
21636593,0.8340161971830978
19631936,0.834
34397578,0.8339
8212527,0.8338758620689655
39926912,0.8338666666666666
19722570,0.8338323529411764
6973336,0.8337896551724137
28759925,0.8337888888888889
38360441,0.8337833333333333
20785035,0.8337785714285711
40401149,0.8337714285714286
34335993,0.8337680000000001
36708469,0.8337428571428572
35085633,0.8336543478260867
29235599,0.8336249999999997
29629090,0.8336
43787778,0.833575
15721381,0.8335577777777772
28954570,0.833545185185185
11770353,0.8335416666666667
44471140,0.8335142857142859
13121978,0.8335075471698113
18194970,0.8334159235668791
14202666,0.8334
20984094,0.8333219512195121
43309418,0.833275
9608474,0.8332462264150945
23691,0.8332373271889405
6311589,0.8332235294117647
26077705,0.8332200000000001
7239730,0.8332076923076923
46604175,0.8331999999999999
13724755,0.8331837209302324
26967041,0.8331428571428571
44335904,0.8330666666666667
22657982,0.8330588235294115
21816249,0.8330508064516126
34476795,0.8329416666666667
16162845,0.8329
21068985,0.8328111111111115
